STREAM_ID,NODE_ID,STREAM_KM,INFLOW,TEMPERATURE,OUTFLOW
,,17.9,0.000391227,11.16070289,
,,17.8,0.000356884,11.16070289,
,,17.7,0.000238584,11.16070289,
,,17.6,0.000313491,11.16070289,
,,17.5,2.14E-05,11.16070289,
,,17.4,0.005952245,11.16070289,
,,17.3,5.31E-05,11.16070289,
,,17.2,7.64E-05,11.16070289,
,,17.1,1.63E-05,11.16070289,
,,17,2.75E-05,11.16070289,
,,16.9,0.000587867,11.16070289,
,,16.8,4.76E-05,11.16070289,
,,16.7,0.002668502,11.16070289,
,,16.6,9.80E-05,11.16070289,
,,16.5,7.50E-05,11.16070289,
,,16.4,0.000198016,11.16070289,
,,16.3,0,11.16070289,
,,16.2,0.000160068,11.16070289,
,,16.1,0.000418092,11.16070289,
,,16,0.000341064,11.16070289,
,,15.9,0.000320146,11.16070289,
,,15.8,0,11.16070289,
,,15.7,0.000136813,11.16070289,
,,15.6,0.001419482,11.16070289,
,,15.5,0.000261492,11.16070289,
,,15.4,0.001318754,11.16070289,
,,15.3,0.008558138,11.16070289,
,,15.2,8.44E-05,11.16070289,
,,15.1,0.000837577,11.16070289,
,,15,0.001365004,11.16070289,
,,14.9,0.000839115,11.16070289,
,,14.8,9.29E-05,11.16070289,
,,14.7,0.000972086,11.16070289,
,,14.6,0.000293897,11.16070289,
,,14.5,0.000222535,11.16070289,
,,14.4,0.000107816,11.16070289,
,,14.3,0.005726357,11.16070289,
,,14.2,0.000392593,11.16070289,
,,14.1,0.000238351,11.16070289,
,,14,0.000227088,11.16070289,
,,13.9,0.000330694,11.16070289,
,,13.8,0.002227009,11.16070289,
,,13.7,0.000240453,11.16070289,
,,13.6,0.00080453,11.16070289,
,,13.5,0.000201136,11.16070289,
,,13.4,0.000190661,11.16070289,
,,13.3,0.000151207,11.16070289,
,,13.2,7.72E-05,11.16070289,
,,13.1,0.004742613,11.16070289,
,,13,0.000139578,11.16070289,
,,12.9,0.000147325,11.16070289,
,,12.8,0.000749697,11.16070289,
,,12.7,0.002517428,11.16070289,
,,12.6,0.000387979,11.16070289,
,,12.5,0.00051984,11.16070289,
,,12.4,0.000390202,11.16070289,
,,12.3,0.000182425,11.16070289,
,,12.2,0.000290618,11.16070289,
,,12.1,0.000135183,11.16070289,
,,12,0.001064901,11.16070289,
,,11.9,0.00037773,11.16070289,
,,11.8,0.001652863,11.16070289,
,,11.7,0.000205429,11.16070289,
,,11.6,0.000264824,11.16070289,
,,11.5,0.00049722,11.16070289,
,,11.4,8.54E-05,11.16070289,
,,11.3,0.000167578,11.16070289,
,,11.2,0.000150151,11.16070289,
,,11.1,0.000294142,11.16070289,
,,11,5.74E-05,11.16070289,
,,10.9,0.001680465,11.16070289,
,,10.8,6.90E-05,11.16070289,
,,10.7,0.000420584,11.16070289,
,,10.6,0,11.16070289,
,,10.5,8.54E-05,11.16070289,
,,10.4,0.000111417,11.16070289,
,,10.3,0.020861099,11.16070289,
,,10.2,0.000222495,11.16070289,
,,10.1,0.001796865,11.16070289,
,,10,0.000450205,11.16070289,
,,9.9,0.000204594,11.16070289,
,,9.8,0.001058794,11.16070289,
,,9.7,9.75E-05,11.16070289,
,,9.6,0.000634552,11.16070289,
,,9.5,0.00018121,11.16070289,
,,9.4,0,11.16070289,
,,9.3,0.000798252,11.16070289,
,,9.2,0.000199209,11.16070289,
,,9.1,0.00127636,11.16070289,
,,9,9.98E-05,11.16070289,
,,8.9,5.83E-05,11.16070289,
,,8.8,0.000234248,11.16070289,
,,8.7,2.28E-05,11.16070289,
,,8.6,1.91E-05,11.16070289,
,,8.5,0.000115627,11.16070289,
,,8.4,3.73E-05,11.16070289,
,,8.3,0.000692501,11.16070289,
,,8.2,0.00186044,11.16070289,
,,8.1,0.000126573,11.16070289,
,,8,9.70E-05,11.16070289,
,,7.9,9.70E-05,11.16070289,
,,7.8,9.70E-05,11.16070289,
,,7.7,9.70E-05,11.16070289,
,,7.6,9.70E-05,11.16070289,
,,7.5,9.70E-05,11.16070289,
,,7.4,9.70E-05,11.16070289,
,,7.3,9.70E-05,11.16070289,
,,7.2,9.70E-05,11.16070289,
,,7.1,9.70E-05,11.16070289,
,,7,9.70E-05,11.16070289,
,,6.9,9.70E-05,11.16070289,
,,6.8,9.70E-05,11.16070289,
,,6.7,9.70E-05,11.16070289,
,,6.6,9.70E-05,11.16070289,
,,6.5,9.70E-05,11.16070289,
,,6.4,9.70E-05,11.16070289,
,,6.3,9.70E-05,11.16070289,
,,6.2,9.70E-05,11.16070289,
,,6.1,9.70E-05,11.16070289,
,,6,9.70E-05,11.16070289,
,,5.9,9.70E-05,11.16070289,
,,5.8,9.70E-05,11.16070289,
,,5.7,9.70E-05,11.16070289,
,,5.6,9.70E-05,11.16070289,
,,5.5,9.70E-05,11.16070289,
,,5.4,9.70E-05,11.16070289,
,,5.3,9.70E-05,11.16070289,
,,5.2,9.70E-05,11.16070289,
,,5.1,9.70E-05,11.16070289,
,,5,9.70E-05,11.16070289,
,,4.9,9.70E-05,11.16070289,
,,4.8,9.70E-05,11.16070289,
,,4.7,9.70E-05,11.16070289,
,,4.6,9.70E-05,11.16070289,
,,4.5,9.70E-05,11.16070289,
,,4.4,9.70E-05,11.16070289,
,,4.3,9.70E-05,11.16070289,
,,4.2,9.70E-05,11.16070289,
,,4.1,9.70E-05,11.16070289,
,,4,9.70E-05,11.16070289,
,,3.9,9.70E-05,11.16070289,
,,3.8,9.70E-05,11.16070289,
,,3.7,9.70E-05,11.16070289,
,,3.6,9.70E-05,11.16070289,
,,3.5,9.70E-05,11.16070289,
,,3.4,9.70E-05,11.16070289,
,,3.3,9.70E-05,11.16070289,
,,3.2,9.70E-05,11.16070289,
,,3.1,9.70E-05,11.16070289,
,,3,9.70E-05,11.16070289,
,,2.9,9.70E-05,11.16070289,
,,2.8,9.70E-05,11.16070289,
,,2.7,9.70E-05,11.16070289,
,,2.6,9.70E-05,11.16070289,
,,2.5,9.70E-05,11.16070289,
,,2.4,9.70E-05,11.16070289,
,,2.3,9.70E-05,11.16070289,
,,2.2,9.70E-05,11.16070289,
,,2.1,9.70E-05,11.16070289,
,,2,9.70E-05,11.16070289,
,,1.9,9.70E-05,11.16070289,
,,1.8,9.70E-05,11.16070289,
,,1.7,9.70E-05,11.16070289,
,,1.6,9.70E-05,11.16070289,
,,1.5,9.70E-05,11.16070289,
,,1.4,9.70E-05,11.16070289,
,,1.3,9.70E-05,11.16070289,
,,1.2,9.70E-05,11.16070289,
,,1.1,9.70E-05,11.16070289,
,,1,9.70E-05,11.16070289,
,,0.9,9.70E-05,11.16070289,
,,0.8,9.70E-05,11.16070289,
,,0.7,9.70E-05,11.16070289,
,,0.6,9.70E-05,11.16070289,
,,0.5,9.70E-05,11.16070289,
,,0.4,9.70E-05,11.16070289,
,,0.3,9.70E-05,11.16070289,
,,0.2,9.70E-05,11.16070289,
,,0.1,9.70E-05,11.16070289,
,,0,9.70E-05,11.16070289,
